,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,quality,quality_pred
3,-0.762667742780156,-0.7402306979880552,-1.4774521870286226,-1.4783477852144657,0.5914875418849648,2.1252750755514427,1.5031946912846408,0.14002800840280047,1.7320508075688774,-1.4902695416431064,0.0,1.6883636901955938,0.0,0.0,-1.7320508075688774,5HT1B,1,dU,rec_gh,1,1
4,0.3588995789237521,-0.7303710677894438,0.7837751552670718,0.8236471695732441,-0.6106242349673927,0.10311279572896857,-0.505835209537238,0.14002800840280047,-0.5773502691896258,1.1742811573928191,0.0,-0.6580482086601719,0.0,0.0,-1.7320508075688774,5HT2B,3,dE(class),rec_gh,1,0
6,0.4765549083296837,-0.7303710677894438,0.7837751552670718,0.8864613606858325,-0.2239248835850774,-0.2613203631094167,-0.16232208921544197,0.14002800840280047,-0.5773502691896258,1.1742811573928191,0.0,-0.6580482086601719,0.0,0.0,-1.7320508075688774,5HT2B,3,dU(class),rec_gh,1,1
7,-1.3047708244659117,-0.6761431016970811,-1.5455455792098607,-1.5949937578366375,0.22640395871104604,1.8076185021617095,1.3731864959082367,0.14002800840280047,1.7320508075688774,-1.4902695416431064,0.0,1.6883636901955938,0.0,0.0,-1.7320508075688774,5HT2B,14,dU,rec_gh,0,1
18,1.2163192019721336,-0.7205114375908324,0.5468109054833933,0.14327930309851092,1.2612814855636993,-1.576616493098829,-1.6356003315099725,0.14002800840280047,1.7320508075688774,1.6183729410835805,0.0,-1.049116858925713,0.0,0.0,-1.7320508075688774,A2C,5,dU(class),rec_gh,1,0
23,-1.2788808776076603,-0.6909325469949982,-1.7511893885306073,-1.7627409323339505,0.4183826291712152,2.3310380189669675,1.8123515822780174,0.14002800840280047,-0.5773502691896258,-0.6020859742615838,0.0,0.9062263896645116,0.0,0.0,-1.7320508075688774,Beta 2,11,dU,rec_gh,0,1
28,0.49650240566770726,-0.7402306979880552,1.1722954579810878,1.1373607777716097,-0.03432100873159905,-0.6175756040305166,-0.2337764002728069,0.14002800840280047,-0.5773502691896258,0.2860975900112964,0.0,-0.6580482086601719,0.0,0.0,-1.7320508075688774,M1,1,dE(class),rec_gh,1,0
32,0.8708693997247386,-0.7353008828887495,0.343548247177851,0.5299793005915682,1.4745467129093852,-0.3932772321507619,0.24052456673641495,0.14002800840280047,-0.5773502691896258,0.2860975900112964,0.0,-1.049116858925713,0.0,0.0,-1.7320508075688774,M2,2,dE(class),rec_gh,1,1
34,1.247099711528359,-0.7155816224915267,0.14153673674588074,0.15477652546035167,-0.6297023352873625,0.1727566229774122,-0.027128025273605715,0.14002800840280047,1.7320508075688774,1.6183729410835805,0.0,-1.049116858925713,0.0,0.0,-1.7320508075688774,M2,6,dU(class),rec_gh,1,1
36,0.7025662153905304,-0.7402306979880552,0.11951198369812811,0.5275814208708791,0.27675118234410895,-0.33946504616913836,-0.3249173267026491,0.14002800840280047,-0.5773502691896258,1.1742811573928191,0.0,-0.6580482086601719,0.0,0.0,-1.7320508075688774,M4,1,dE(class),rec_gh,1,0
42,0.7593836170759573,-0.7057219922929153,0.05048850736466924,0.12358965040320408,-0.3184573295255728,0.330383910947935,-0.3125466087055314,0.14002800840280047,-0.5773502691896258,1.1742811573928191,0.0,-0.6580482086601719,0.0,0.0,-1.7320508075688774,OPRD,8,dU(class),rec_gh,0,1
43,-1.2431873972769523,-0.6761431016970811,-1.7377044800668584,-1.558175835058313,-1.5123530173963484,-0.46762490226928066,-1.0449826808869,0.14002800840280047,1.7320508075688774,-1.4902695416431064,0.0,1.6883636901955938,0.0,0.0,-1.7320508075688774,OPRD,14,dU,rec_gh,0,0
49,-0.7099010318481841,-0.6761431016970811,-1.6827471654568027,-1.561405789942274,-1.9822293461545017,-0.7894402933557867,-1.9126658278622444,0.14002800840280047,1.7320508075688774,-1.4902695416431064,0.0,1.6883636901955938,0.0,0.0,-1.7320508075688774,OPRM,14,dE,rec_gh,0,0
